,Title,Company,Location,Link,Review,Salary,Description,Crawl Time,Crawl Date
134,Data Analyst,Canvera,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=948ec12c0f431b8f&fccid=8aff0da6d760d5ec&vjs=3,4.0,None,"Data Analyst
(5+years Exp)
Bangalore

To apply, email us your resume at careers.hr@canvera.com",20:15:37,02/01/2021
135,Compensation Analyst,Covance,None,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B9dYZtjMlwoX0B13_zue4UmuQuZ9KbXavotx0oCRbwOblAStWN7RSpq5-7veAkROKWlPS3GrCvCyiGRqSy0S07pVhm5wVyeEOztp16kwiKJGafnzgWH6nO0TFWVmaMw62qzeUuh3Os-U-0v9a2qPN4SrpYgihXAxauKoI0rKY2RkfDovyUjCCS7v3rPYumSZJ1dpOT8p2HJcyIe6Jw5UYnPw1hczhUshn8XNHD9-DlFKcQgr2cEeh1qHyGEiRb78C5_uCCZG0i9gO95kMiAAm8T17LmdnecW8fE9yqyuzewrnmySdaANYbHAidFMRBjpim6jUFtMxbccmBmACvHbLoTDX6xU5uzeapNslpewBQtx2eAvQVLMvKZYf3_BRATtKr-Gb0odRU2G8GABjs0djdnuOTpiJwmOgy1WGsWduczht57zxUXjAKbk9jic8GW172G1LGNgfux3OEFSPFYFSmOgnNfAo-y-O0P7WkUhDkrLaiPV2OcpOkX5NC_lyGxNssnYwUvUNCCwrfN4O6utN9SLZptwfXD0Bmoy0nkklL5QeMrFQIYEPv6aiXPrcdOKccn9QeYZzGw1lwzy8B8f0RaexeXB19Injy7rSeJWmHGei-2y_glt36zWIPvToxgx2oCWS7evvIuw==&p=0&fvj=0&vjs=3,3.2,None,"Job Overview: Supports compensation programs globally across the enterprise. Provides job evaluation and market pricing support to Compensation Partners globally. Participates in the global or country specific salary survey submissions. Supports the Year End salary planning process, pay equity and compliance. Employee Portal (mAPS) administrator for Compensation. Supports the global Covance Recognition programs. Supports the creation and maintenance of compensation process documents Analyzes and educates key stakeholders on trends and findings from data and survey reports. Education/Qualifications:
Bachelors degree required Experience: Minimum 3 years Compensation experience. Excellent collaboration, communication, presentation, and interpersonal skills Highly numerate with the ability to analyze data, draw conclusions, recognize implications and generate solutions Expert Excel Proficiency",20:15:40,02/01/2021
136,Data Analyst,Q-Dat IT Solutions,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=bde55d3608b97224&fccid=c4c1611523182324&vjs=3,5.0,None,"Graduate in the analytical fields with strong academic credentials
Excellent written and verbal communication skills
Should have worked on excel and advance excel, MS Office

Please send your CV to:careers@q-dat.com",20:15:42,02/01/2021
137,Data Analyst,ASSPL - Karnataka,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=cddf0bead54a5082&fccid=fe2d21eef233e94a&vjs=3,3.6,None,"Bachelor's degree in Computer Science, Engineering, Operations Research, Math, or related discipline.
Minimum 2+ years of experience as an Analyst role preferred.
Highly proficient in Microsoft Office and Windows based applications.
SQL Knowledge and Hands-on experience is a must.
Demonstrated Analytical ability, results-oriented environment with external customer interaction.
Excellent written and verbal communication and presentation skills and the ability to express thoughts logically and succinctly.
Entrepreneurial drive and demonstrated ability to achieve stretch goals in an innovative and fast-paced environment.

We are looking for a hands-on, detail oriented and highly motivated data analyst to help create data backed insights that will drive selection improvement . The candidate should be comfortable interfacing with technology systems and be able to analyze data and gather actionable conclusions. Operating in a rapidly changing environment will require the candidate to be adept at dealing with ambiguous, new and challenging situations. The candidate will be comfortable in executing repeatable processes.

Experience with E-Commerce, Retail and Business Analytics would be an advantage.
Understanding of data warehousing, data modeling concept and building new DW tables
Advanced SQL skills, fluent in R and/or Python, advanced Microsoft Office skills, particularly Excel and analytical platforms",20:15:43,02/01/2021
138,Business Analyst - Data Modeling/SQL,Genpact,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=808d7840e05d4a99&fccid=afe30394bfba1470&vjs=3,3.8,None,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. Now, we’re calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.
Are you the one we are looking for?
Inviting applications for Business Analyst, Data Modeling/SQL
Works independently with less supervision and applies knowledge of subject matter in Applications Development. Possess knowledge and skills to efficiently look after issues, challenges within field of specialization to develop simple applications solutions. Second level professional with direct impact on results and outcome.
Responsibilities:
Solid understanding in SQL databases and data modelling to craft and build simple data models.
ETL experience to map data from raw source to target data models in the accurate structure.
Capital Markets domain and Investment Banking Product experience is required.
Any additional courses completed related to the domain will be an added advantage.
Flexibility to work in shifts as per Regional requirements.
Establish process difficulty and should be a transformation evangelist.
Keep abreast with industry trends and tap into expertise to influence the adoption of new technologies in the data management space.
Accurately perceive, understand, and seek problems for better delivery.
Required Qualifications:
Primary Skills: BA, capital markets, SQL
Relevant work experience
Education: Computer Science (BE / BTech / M.Tech / MS / MBA) from Tier I Outstanding institutes.
Required Skill Set:
Agile / Collaborative Method
Capital Markets (derivatives, Fixed Income and cash products)
Communication (Oral/Written)
SQL & Data Modelling
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.

JobBusiness Analyst
Primary LocationIndia-Bangalore
Education LevelMaster's / Equivalent
Job PostingDec 29, 2020, 7:06:33 AM
Unposting DateOngoing
Master Skills ListDigital
Job CategoryFull Time",20:15:44,02/01/2021
139,"Business Analyst, Asset Management",Altisource,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=f21c2e230b025df4&fccid=d3fcae15bb7f5086&vjs=3,3.5,None,"Job Description
Responsibilities:
Understand the business in detail and track operational performance through various reports
Analyze data and identify deviations from process
Understand system workflows and create/modify workflows
Work with different business teams to understand operational issues and identify operational inefficiencies

KRAs:
Monitor and eliminate outliers
Implement and document process changes
Improve/Automate reporting to reduce/eliminate manual activities

Qualifications
Qualifications / Requirements:
Analytical, task-oriented, cooperative, high attention to detail
Good working knowledge of SQL queries
Proficient in Microsoft Excel and Power Point
Good communication skills
Excellent team player

Additional Information
WORKING AT ALTISOURCE ADVANTAGES

Prosperity
Competitive salary based on your experience and skills – we believe the top talent deserves the top rupee
Good Health
Comprehensive insurance plans; Medical insurance for employees and family, Personal Accident Benefit and Life Insurance for employees
Wellness Programs – Doctor support, Psychologist, Counselor, Onsite health checkup camps etc.
Happiness
10 paid holidays, plus 26 paid days off per year
Opportunities to join our community service initiatives, including Habitat for Humanity

OUR CORE VALUES

For our employees, customers, and shareholders, we commit to…
Act With Integrity – exhibit unwavering integrity, compliance and ethical conduct at all times
Energize People – enable exceptional people to energize their teams and drive results
Empower Innovation – reward the relentless creation of innovative and compliant solutions to achieve our mission and generate value for our customers
Exceed Customer Expectations – execute world-class solutions to deliver value and delight our customers
Win as a Team – embrace the passion, energy and power of our global teams to win as “One-Altisource”
Enrich Communities – create positive impacts for the communities where we live and serve

Are you up to the challenge? What are you waiting for? Apply today!
At Altisource we value diversity, and are proud to be an equal opportunity workplace. We do not discriminate against any employee or applicant for employment on the basis of race, religion, color, sex, national origin, gender identity and/or expression, sexual orientation, age, marital status, veteran status, or disability status.",20:15:46,02/01/2021
140,Data Analyst,Oracle,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=a006a49932da4d65&fccid=cd22d01053af7669&vjs=3,3.8,None,"Data Analyst-20000SWN

Applicants are required to read, write, and speak the following languages: English
Preferred Qualifications

CAGBU Data Analyst Job Description
Job Overview
We are looking for an experienced Data Analyst to join our growing team of telecommunications experts. The hire will be responsible for analyzing massive datasets from our telecommunications applications as well as other sources, identifying KPIs, and producing business intelligence from that data. The ideal candidate will have prior experience with BI and visualization tools, have intimate knowledge of Relational Database and Data Warehousing technologies, and have an innate curiosity towards finding ways to create value for customers from telecommunications data. The Data Analyst will work alongside product management, product development, data engineers, and data scientists. This is a great opportunity to be an early leader with tremendous career growth potential in the building of the Communications Applications Business Unit’s analytics, machine learning, and artificial intelligence team.
Responsibilities for Data Analyst
Work with a variety of data sources - extracting knowledge and actionable information from massive datasets towards solving business problems.
Own the design of advanced analytics dashboards and KPI reports in our BI tool starting from requirements gathering across sales, product and senior leadership teams to the delivery of final, polished reports in production.
Work closely with the Data Science and Data Engineering team to deliver actionable insights to the organization.
Strong ability to troubleshoot and resolve data-related bugs in a timely manner.
Ability to build tabular and/or visualization reports as needed.
Build and flesh out data models in our Data Warehouse for use in regular and/or automated reporting and analysis.
Evaluate operations for inefficiencies and identify areas where you can create, automate, and develop tools (SQL-based or otherwise).
Continuously strive for a deeper understanding of our business drivers.
Grow to serve as the team’s subject matter expert for advanced analytics and report design, offering insights and suggestions on what potential problems the team should be solving.
Qualifications for Data Analyst
Bachelor’s degree from an accredited institution.
2 to 5 years of experience in an analytical role with a heavy focus on querying data, analyzing and clearly presenting analyses to stakeholders across the organization.
Ability to translate between technical metrics and business KPIs and act as a bridge between technical and non-technical internal stakeholders
A love for insights, innate curiosity, and a deep desire to find ways to create value
Experience with SQL and Excel (experience working with Python and Oracle Autonomous Data Warehouse a plus but not required).
Familiarity with transactional and data warehouse environments.
Experience designing reports, dashboards, and visualizations with a BI product (experience with Oracle Analytics Cloud service a plus).
Previous experience on a data team in an agile environment preferred.
A flexible, collaborative teammate with the ability to deliver both high level explanations of complex problems while also able to deep dive into complex problems.
Experience in telecommunications a plus.
Strong communication skills, both verbal and written
The business sense to understand why you're pulling data and whether it seems accurate...not just pulling it

About the Communications Applications Global Business Unit (CAGBU):
CAGBU is a newly formed business unit within Oracle’s Global Business Units striving to bring innovation to the Operational and Business needs of the world’s largest communications service providers. By leveraging decades of reliable OSS/BSS applications and infusing them with modern technologies supported by Oracle’s IaaS and PaaS services the CAGBU strives to support their hundreds of current customers AND be the market leader in tomorrow’s multi-billion-dollar carrier market.

Detailed Description and Job Requirements
Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.

As a member of the software engineering division, you will assist in defining and developing software for tasks associated with the developing, debugging or designing of software applications or operating systems. Provide technical leadership to other software developers. Specify, design and implement modest changes to existing software architecture to meet changing needs.

Duties and tasks are varied and complex needing independent judgment. Fully competent in own area of expertise. May have project lead role and or supervise lower level personnel. BS or MS degree or equivalent experience relevant to functional area. 4 years of software engineering or related experience.
Job: Product Development
Location: IN-IN,India-Bengaluru
Job Type: Regular Employee Hire
Organization: Oracle",20:15:47,02/01/2021
141,Reporting analyst_Advance excel/ VBA Macros,Hewlett Packard Enterprise,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=db3fecb4b88c3898&fccid=216eb700022de6f6&vjs=3,3.8,None,"Knowledge and Skills:
Advanced excel / VBA Macros
Good knowledge of SQL DB and MS Access
Advanced written and verbal skills.
Mastery in English and local language.
Advanced technical knowledge specific to business function.
Excellent multi-tasking ability.
1059599",20:15:48,02/01/2021
142,Data Analyst,Netradyne,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=50b5ae1e213e84fb&fccid=aee18a3dfecde702&vjs=3,None,None,"Location: Bangalore
Experience Required: 0 to 3 years

ROLE AND RESPONSIBILITIES
Primary role will be to understand the daily challenging problems, perform analysis and help team make informed decisions with data and visualizations.
Responsible for monitoring IoT devices and finding patterns that can help identify anomaly and device failures.
Monitoring and analysing important metrics.
Scripting and automating the processes and reports.
Every day is a new challenge; hence you will always be learning new things and tools to help solve the problems.
Essential Skills
Good knowledge in Mathematics, Statistics and Computer Science.
Ability to communicated findings in a clear and intuitive way.
Strong hold on python and data analysis libraries – pandas, numpy (scikit-learn is an added advantage).
Good understanding of data bases and SQL.
Well versed with MS office tools mainly Excel.
Experience in delivering data analysis and visualization projects – experience in machine learning is a bonus.
Ability to understand, articulate the problem and come up with mathematical solutions.
Motivated and natural curiosity in solving problems.
Knowledge of these tools is an added advantage – Tableau, Python-Dash, any other Visualization tools.
Qualifications And Education Requirements
BE/ BTECH/MSc in a related field (M. Tech. preferred).
Preferred Skills
Participation in online projects or competitions on data analysis.

Departments: Cloud
Experience: 0 - 3 Years
Locations: Bangalore",20:15:51,02/01/2021
143,Research Analyst / Data Analyst,Ifim Business School,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=9571e20bc7b184d8&fccid=7ccd46e0f926bbda&vjs=3,4.0,None,"Job Requirements: Looking for a Research/Data Analyst who can work with large volumes of data in the form of numbers, Corporate information in the form of News, Company briefings, Analyst reports etc. Collate, clean the data, Transform the data to a format for further analysis.
Key Skills:
Advanced knowledge of EXCEL
Comfortable in using statistical tools and techniques
Knowledge of one Computer Programming language like R, PYTHON, JAVA
Willingness to learn and explore new techniques
Educational Qualifications: Bachelor’s degree in Computer Science / Engineering OR master’s in computer applications/Statistics / Mathematics.
Experience: Between 1-2 years in Industry/Academic/Research organization after acquiring the minimum qualification. Enough scope is there for carrier growth.
Remuneration: On par with industry standards.
To apply: Email your latest resume along with a cover letter to hr@ifim.edu.in OR recruitment@ifim.edu.in",20:15:52,02/01/2021
144,ITTS Transfer Pricing - Advanced Analyst,Ernst & Young,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=ac710bbee0e6f357&fccid=1544766d4c2915b0&vjs=3,4.0,None,"An exciting opportunity with our Transfer Pricing team. Your main objective is to help Project Managers prepare Client’s Transfer Pricing documentation and other Transfer Pricing related work streams including performing benchmarking studies, industry and company analyses and report writing using various public and private information sources. You are expected to demonstrate a basic understanding of economics and accounting principles and effectively apply these on actual client work.
Experienced in demonstrating strong knowledge of accounting and economics concepts
Proficient in strong communication, both written and verbal and ability to present research findings
Proficient to demonstrate the ability to perform financial research and analysis with some financial modelling experience
Able to demonstrate the ability to deliver quality analysis with tight deadlines and take full ownership of your work while learning diligently on the job.
Comfortable using MS Office tools specifically WORD, EXCEL and Advance Excel.
Experience : 1-3 Years Transfer Pricing or related tax experience or extensive/rich experience in the financial services sector
Education/Qualifications:
B.Com / BBA/ BBM/ BA (Economics)/ M.Sc (Statistics)/ MA (Economics)/ MBA/CFA
Any Additional Degree/ Diploma/Specialization in fields related to International Taxation, Financial Instruments Market, Specialization in Quantitative Finance
Skills and attributes for success
Exhibit inclusive behaviour in interactions with internal & external stakeholders with strong communication skills
Proficient with MS Excel and MS Word with good typing skills
Attention to detail
How you can make a difference
Develop understanding of basic Transfer Pricing concepts by keeping up-to date on tax / transfer pricing regulations and applying the concepts in every day work.
Conduct and perform global benchmarking studies using various third-party sources such as Compustat and BVD region specific databases.
Perform industry and company analyses using various public and private information sources such as Factiva,
D&B Hoovers, and Thomson Reuters.
Drafting basic Transfer Pricing reports based on OECD or US TP regulations.
Demonstrate a basic understanding of economics and accounting principles and effectively apply these on transfer pricing projects, for example application of standard statistical techniques, financial ratios and data classification.
By working with accounting and financial data, analyze, and perform financial margin computation and adjustments as applicable.
By working with the assigned team on Client engagements and report to the Senior/ Project Manager on updates on the engagement.",20:15:53,02/01/2021
145,Business Analyst,Luxoft,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=def7d9502c93d661&fccid=4b841d912d46e4fd&vjs=3,4.4,None,"Project Description:
The project is in RISK Domain using EUNO platform which is supported by the IT team. The platform operates 24/7 supporting teams in Sydney. The platform undergoes constant change as it provides services to a number of business stakeholders. To facilitate the change a Senior Test Analyst with strong Batch testing experience is required to perform End to End Testing of the software solution.

Responsibilities:
Working in an Agile Scrum based environment to build a web based data management and transnational system
Perform reviews of complex business processes
Write requirement documents and user stories
Working directly with the business and senior technology stakeholders to lead requirement gathering
Skills Required:",20:15:55,02/01/2021
146,Senior Associate-Data Analyst,Publicis Sapient,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=e9690286015e7f89&fccid=1b0043cf80779505&vjs=3,3.9,None,"Company Description
Publicis Sapient is a digital transformation partner helping established organizations get to their future, digitally-enabled state, both in the way they work and the way they serve their customers. We help unlock value through a start-up mindset and modern methods, fusing strategy, consulting and customer experience with agile engineering and problem-solving creativity. United by our core values and our purpose of helping people thrive in the brave pursuit of next, our 20,000+ people in 53 offices around the world combine experience across technology, data sciences, consulting and customer obsession to accelerate our clients’ businesses through designing the products and services their customers truly value

Job Description
Publicis Sapient is looking for Senior Analyst who can collect, process, and act on data from a multitude of sources to feed business-improving insights and puts it all together into presentations that bring the story home to our clients. Someone who can directly work with clients to grow and mature their business by utilizing digital analytics and turn it into more of a Central pillar in their business. An analyst who can advise, consult, and deliver.
Your Impact:
Work closely with Senior Management, Category teams, UX, Design, Production etc to scope out requirements, define tests for A/B testing , create hypotheses, develop variations to test, build tests and thoroughly QA them.
Generate insights based on trends observed in the data, tie back to the business initiatives and update business owners
Analyzing online user behavior, conversion data and the customer journeys leading to optimize user experience.
Create effective presentation and story boarding to create an impact on executives
Post-Naukri

Qualifications
Experience in working on a Data Visualization/BI/MI tool (Tableau, Power BI, Data Studio etc.) and understanding of deployment process in an enterprise setup. And excellent dashboard skills coupled with analytical thinking to help define business specific dashboards
Excellent analytical skills to investigate and understand the opportunities of where A/B testing may be required and analyze the success of tests that have been run.
Good understanding of customer segmentation techniques and audience activations using downstream systems
Implement quantitative analysis that translates data into actionable insights. Use statistical tools to identify and evaluate the relationships between data fields and outcomes.
Have understanding of tag management tools, variables and optimization tool setup
Manage and Interpret large amounts of complex data across functions (Web, App, CRM, Operations, etc.)
Basic understanding of SQL to extract and manipulate data with simple queries on one or more tables from a database system.
Develop and enhance automated reporting templates that communicate KPI, trends and deviations to stakeholders.
Understanding digital marketing landscape and ability to derive campaign analysis in terms of campaign performance and channel optimization

Additional Information
Gender Neutral Policy
18 paid holidays throughout the year for NCR/BLR (22 For Mumbai)
Generous parental leave and new parent transition program
Flexible work arrangements
Employee Assistance Programs to help you in wellness and well being
Learn more about us at www.publicissapient.com or explore other career opportunities here",20:15:56,02/01/2021
147,"Analyst, Master Data",Cardinal Health,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=dc1b785367f46dc0&fccid=87b328666e50453b&vjs=3,3.5,None,"What Data Analytics contributes to Cardinal Health
Data Analytics is responsible for understanding, preparing, processing and analyzing data to make the data valuable and useful for operational and/or decision making purposes. Data Analytics may need to team with either Business Intelligence, Advanced Analytics and Data Governance positions to create highly useful information.
Uses knowledge of business objectives, strategies, and needs to identify opportunities where data can be leveraged to achieve the desired business benefits.
Has an understanding of current data context, processes and availability, and how current data processes and existing data can be leveraged to achieve the desired benefits.
Prepares and analyzes data. This can include: locating, profiling, cleansing, extracting, mapping, importing, transforming, validating or modeling.
Applies query, data exploration and transformation, basic statistical methods and visualization techniques to create business insights or improve data quality.
Performs validation and testing to confirm the accuracy of the information created.
Interprets results of analyses, identifies trends and issues, and develops recommendations to support business objectives.
Communicates complex information so that it is easy to understand and influences other to take action based on the useful information provided.
Implements and maintains decision support or master data management solutions.
Accountabilities in this role
Analyze and solve the most complex customer setup issues
Analyze, recommend, and execute on account set-up to support direct and/or indirect sales
Analyze, recommend, and execute on account set-up to support direct and indirect sales
Collaborate with teams across the company as well as customers to ensure flawless customer set up
Collaborate with teams across the company as well as customers to ensure flawless customer onboarding
Collaborate with teams across the company as well as customers to ensure flawless customer set up
Apply critical thinking to problem solving
Work closely with offshore teams
Sense of urgency, attention to detail and accountability
Ability to manage multiple priorities with minimal supervision at a high level of accuracy
Qualifications
Bachelors Degree in related field, or equivalent work experience
Strong MS Office skills especially Excel and Access
Ability to master current and learn new computer systems
2+ years experience in related field preferred
Hands on analytical tool skills preferred
Excellent English spoken, comprehension and written skills
Excellent customer service skills preferred
Strong ability to manage and prioritize multiple projects preferred
SAP ECC, SAP MDG, SAP HANA, SAP S4 experience preferred
Functional Requirements documentation skills preferred
Digital Fluency – exposure to AI/ML/NLP/RPA strongly preferred
Lean Mindset – LSS/Operational Excellence training and background preferred
MS Access/SQL/VBA/Python not required, but would be a great addition to the qualifications above
What is expected of you and others at this level
Applies working knowledge in the application of concepts, principles, and technical capabilities to perform varied tasks
Works on projects of limited to moderate scope and complexity
Follows established procedures to resolve readily identifiable technical problems
Identifies possible solutions to a variety of technical problems and takes actions to resolve
Works under direct supervision and receives detailed instructions
Develops competence by performing structured work assignments
Applies judgment within defined parameters
Excellent communication and organization skills required.
Leverage expertise and a mindset of LSS to seek out and develop process improvement opportunities
Cardinal Health is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, ancestry, age, physical or mental disability, sex, sexual orientation, gender identity/expression, pregnancy, veteran status, marital status, creed, status with regard to public assistance, genetic status or any other status protected by federal, state or local law.",20:15:57,02/01/2021
148,DATA ANALYST,Inference Labs,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=3bb9b0e2f84e963d&fccid=07f7ca87ab21d34c&vjs=3,None,None,"Employment: Full time.
Role: Data Analyst
Job Description
Our growing firm is looking for an experienced Data Analyst who is able to turn project requirements into custom-formatted data reports. The ideal candidate for this position is able to do complete life cycle data generation and outline critical information for each Project Manager. We also need someone who is able to analyze business procedures and recommend specific types of data that can be used to improve upon them.
Responsibilities and Duties
Use statistical methods to analyze data and generate useful business reports
Work with the management team to create a prioritized list of needs for each business segment
Identify and recommend new ways to save money by streamlining business processes
Use data to create models that depict trends in the customer base and the consumer population as a whole
Work with departmental managers to outline the specific data needs for each business method analysis project
Required Experience, Skills and Qualifications
Bachelor’s Degree in Mathematics or Computer Engineering
1.5+ years’ Data mining experience
1.5+ years in a data analyst role
Ability to collaborate effectively and work as part of a team
Strong attention to detail
Independent thinker
Excellent critical thinking skills
Good knowledge of data objects
Good Python/SQL skills
Knowledge of Data Science & R would be an add on",20:15:59,02/01/2021
149,Data Analyst,Canvera,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=948ec12c0f431b8f&fccid=8aff0da6d760d5ec&vjs=3,4.0,None,"Data Analyst
(5+years Exp)
Bangalore

To apply, email us your resume at careers.hr@canvera.com",20:16:01,02/01/2021
150,Compensation Analyst,Covance,None,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B9dYZtjMlwoX0B13_zue4UmuQuZ9KbXavotx0oCRbwOblAStWN7RSpq5-7veAkROKWlPS3GrCvCyiGRqSy0S07pVhm5wVyeEOztp16kwiKJGafnzgWH6nO0TFWVmaMw62qzeUuh3Os-U-0v9a2qPN4SrpYgihXAxauKoI0rKY2RkfDovyUjCCS7v3rPYumSZJ1dpOT8p2HJcyIe6Jw5UYnPw1hczhUshn8XNHD9-DlFKcQgr2cEeh1qHyGEiRb78C5_uCCZG0i9gO95kMiAAm8T17LmdnecW8fE9yqyuzewrnmySdaANYbHAidFMRBjpim6jUFtMxbccmBmACvHbLoTDX6xU5uzeapNslpewBQtx2eAvQVLMvKZYf3_BRATtKr-Gb0odRU2G8GABjs0djdnuOTpiJwmOgy1WGsWduczht57zxUXjAKbk9jic8GW172G1LGNgfux3OEFSPFYFSmOgnNfAo-y-O0P7WkUhDkrLaiPV2OcpOkX5NC_lyGxNssnYwUvUNCCwrfN4O6utN9SLZptwfXD0Bmoy0nkklL5QeMrFQIYEPv6aiXPrcdOKccn9QeYZzGw1lwzy8B8f0RaexeXB19Injy7rSeJWmHGei-2y_glt36zWIPvToxgx2oCWS7evvIuw==&p=0&fvj=0&vjs=3,3.2,None,"Job Overview: Supports compensation programs globally across the enterprise. Provides job evaluation and market pricing support to Compensation Partners globally. Participates in the global or country specific salary survey submissions. Supports the Year End salary planning process, pay equity and compliance. Employee Portal (mAPS) administrator for Compensation. Supports the global Covance Recognition programs. Supports the creation and maintenance of compensation process documents Analyzes and educates key stakeholders on trends and findings from data and survey reports. Education/Qualifications:
Bachelors degree required Experience: Minimum 3 years Compensation experience. Excellent collaboration, communication, presentation, and interpersonal skills Highly numerate with the ability to analyze data, draw conclusions, recognize implications and generate solutions Expert Excel Proficiency",20:16:04,02/01/2021
151,Data Analyst,Q-Dat IT Solutions,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=bde55d3608b97224&fccid=c4c1611523182324&vjs=3,5.0,None,"Graduate in the analytical fields with strong academic credentials
Excellent written and verbal communication skills
Should have worked on excel and advance excel, MS Office

Please send your CV to:careers@q-dat.com",20:16:06,02/01/2021
152,Data Analyst,ASSPL - Karnataka,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=cddf0bead54a5082&fccid=fe2d21eef233e94a&vjs=3,3.6,None,"Bachelor's degree in Computer Science, Engineering, Operations Research, Math, or related discipline.
Minimum 2+ years of experience as an Analyst role preferred.
Highly proficient in Microsoft Office and Windows based applications.
SQL Knowledge and Hands-on experience is a must.
Demonstrated Analytical ability, results-oriented environment with external customer interaction.
Excellent written and verbal communication and presentation skills and the ability to express thoughts logically and succinctly.
Entrepreneurial drive and demonstrated ability to achieve stretch goals in an innovative and fast-paced environment.

We are looking for a hands-on, detail oriented and highly motivated data analyst to help create data backed insights that will drive selection improvement . The candidate should be comfortable interfacing with technology systems and be able to analyze data and gather actionable conclusions. Operating in a rapidly changing environment will require the candidate to be adept at dealing with ambiguous, new and challenging situations. The candidate will be comfortable in executing repeatable processes.

Experience with E-Commerce, Retail and Business Analytics would be an advantage.
Understanding of data warehousing, data modeling concept and building new DW tables
Advanced SQL skills, fluent in R and/or Python, advanced Microsoft Office skills, particularly Excel and analytical platforms",20:16:07,02/01/2021
153,Business Analyst - Data Modeling/SQL,Genpact,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=808d7840e05d4a99&fccid=afe30394bfba1470&vjs=3,3.8,None,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. Now, we’re calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.
Are you the one we are looking for?
Inviting applications for Business Analyst, Data Modeling/SQL
Works independently with less supervision and applies knowledge of subject matter in Applications Development. Possess knowledge and skills to efficiently look after issues, challenges within field of specialization to develop simple applications solutions. Second level professional with direct impact on results and outcome.
Responsibilities:
Solid understanding in SQL databases and data modelling to craft and build simple data models.
ETL experience to map data from raw source to target data models in the accurate structure.
Capital Markets domain and Investment Banking Product experience is required.
Any additional courses completed related to the domain will be an added advantage.
Flexibility to work in shifts as per Regional requirements.
Establish process difficulty and should be a transformation evangelist.
Keep abreast with industry trends and tap into expertise to influence the adoption of new technologies in the data management space.
Accurately perceive, understand, and seek problems for better delivery.
Required Qualifications:
Primary Skills: BA, capital markets, SQL
Relevant work experience
Education: Computer Science (BE / BTech / M.Tech / MS / MBA) from Tier I Outstanding institutes.
Required Skill Set:
Agile / Collaborative Method
Capital Markets (derivatives, Fixed Income and cash products)
Communication (Oral/Written)
SQL & Data Modelling
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.

JobBusiness Analyst
Primary LocationIndia-Bangalore
Education LevelMaster's / Equivalent
Job PostingDec 29, 2020, 7:06:33 AM
Unposting DateOngoing
Master Skills ListDigital
Job CategoryFull Time",20:16:08,02/01/2021
