,Title,Company,Location,Link,Review,Salary,Description,Crawl Time,Crawl Date
43,Project Manager / Business Analyst,Plasma Computing Group,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=ea371341771a0dad&fccid=62962e7b20e362c4&vjs=3,None,None,"Job Description
Person should be MCA/BE/BTECH
Must have 3-5 years of experience as a BA/PM.
Must have Good documentation skills.
Must have good communication skills.
Must have exposure of team handling.
Must be proficient in flow charts, DFDs, UML diagrams.
Number of posts : 4
Preferred Skills
PMP or any project management certification
Worked with a product based company.
Worked as a Developer.
Must have exposure to client interaction.
Must have good analytical skills.
Experience
3 to 5 as BA/PM",20:19:04,04/01/2021
44,Technical Business Analyst,Technousa,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=906c7279e647d926&fccid=441ad7511edeb259&vjs=3,None,None,"Apply Only if you have Excellent Verbal and Written Communication skills with Fluency in English. This is mandatory.

We are urgently looking for Technical Business Analyst cum Project Co-ordinator who have minimum 6 months experience as a programmer developing a client/server application with database connectivity for our own organization.

This is an Awesome Opportunity for the individuals who are willing to take full ownership and responsibility of their tasks and wants to grow exponentially in terms of salary, knowledge and role/designation. Read more about our company in the last 2 paragraphs.

JOB LOCATION: Rohini/ Pitampura (Delhi)

Job Description:

1) Must have minimum 6 months of real experience in managing Web/Mobile Application Development Projects as Business Analyst or project coordinator or manager. Must have practical experience in coordinating with various teams involved in Complete SDLC.

Apart from above, must have minimum 6 months hands on experience in programming a client/server application with database connectivity. (Candidate who has experience in developing Web applications and worked on client side languages like JS, html, css and any server side language like .net, php, java & any databases will be given higher preference.)

2) Will be involved in doing Business Analysis and Coming up with the Requirement for the Clients which is useful for their businesses. Will be required to create wire frames using Balsamiq, Gliffy or Word and must be able to write Functional Requirement Document and paying attention to details is very important. Must know how to make Data flow Diagrams, Use Cases, Database Design and must adhere processes.

3) Will be handling a team of Developers, Testers and Designer and must be able to track their work and make sure work is done on time and verify the accuracy so effective project management skills are required. Driving the project and facing and solving problems which come in between the project implementation phase and coming up with solutions for those problems.

4) Must be that much technical that should be able to research blocking issues with the use of forums or research in search engines and make sure projects are delivered on time. Delivery at time is very critical hence must be able to convince team members to accommodate working schedule in order to meet the agreed timelines. As candidate has worked technically so can jump into the code files for debugging if required.

5) Must have excellent knowledge of Database (SQL Server, My sql or others) so that Candidate will be able to make detailed requirements and interaction of User Interface with Database. Experience in overall Database Administration will be added plus. Must have extensive Experience in Database Queries and Database Concepts and architecting the database. This is mandatory.

6) Will be involved in preparing project plan, breaking down project into milestones and scrums and allocating tasks to the team members and tracking the status.

7) Must be very good in Microsoft Suite (Word and excel) so that all project processes can be maintained. Suggestions and improvements are always welcome.Will be using SVN for version control.Hence, experience in SVN or any other version control software will be plus.

8) Will be interacting with the Client regarding requirement gathering, Project Updates and Business Analysis.

9) Will be involved in Verification of Tasks performed by Designing Team, Developers, QA Testers. Also will be required to do thorough testing when there is no tester allocated to the project.

10) Must have excellent inter-personal, documentation, facilitation & presentation skills with excellent spoken and written English. Experience in communicating with Clients in USA will be an added advantage.

11) Must be able to Work under pressure and must enjoy working in a small Company with Startup Environment and stretch working hours whenever project requires. Must be able to come up with new ideas and have zeal to give extra to the project.

If interested, please reply us back with your updated CV.

Please find the Company Profile below.

Company Profile

Technousa Consulting Services - is an ISO 9001:2008 certified organization and a group committed towards achieving high quality professional excellence and perfection in the activities relating to Strategic Planning and Consultancy, Managing Business Processes and offering customers profitable innovative IT Solutions which will help them to manage their business in an efficient and simple manner.

Core Area Of Expertise
Strategic Planning, Business & IT Consulting
Web, Desktop & Mobile Application Development
Quality Assurance and Software Testing.
Internet Marketing & Branding
IT Infrastructure Services
Writing & Translation Services
Enterprise Application Integration & ERP Implementation.
Data Conversion & Processing Services


Years of Service, Offices and Management

Technousa started its IT Development center in India, New Delhi, in the year 2007.We have completed 200+ Medium-Big sized IT Projects since inception and provided High End Consulting Services to the clients.
We have 3 offices in New Delhi and have grown 100% each year in revenues since inception with the help of Leadership team and highly talented minds working in the company. We are always looking to hire knowledgeable & smart individuals and do not hesitate to promote them to leads, managers & other high level designations irrespective of their years of experience and motivate them with great incentives like Percentage Ownership stake in the company but ofcourse these options are only for the deserving candidate who prove their worth and are a great asset to the company in the initial years.",20:19:07,04/01/2021
45,Business Analyst cum Project Co-ordinator,Technousa,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=1edd57920906524d&fccid=441ad7511edeb259&vjs=3,None,None,"Apply Only if you have Excellent Verbal and Written Communication skills with Fluency in English. This is mandatory.

We are urgently looking for Business Analyst cum Project Co-ordinator for our own organization.

This is an Awesome Opportunity for the individuals who are willing to take full ownership and responsibility of their tasks and wants to grow exponentially in terms of salary, knowledge and role/designation. Read more about our company in the last 2 paragraphs.

JOB LOCATION: Rohini/ Pitampura (Delhi)

Job Description:

1) Must have minimum 6 months of real experience in managing Web/Mobile Application Development Projects as Business Analyst or project coordinator or manager. Must have practical experience in coordinating with various teams involved in Complete SDLC.

2) Will be involved in doing Business Analysis and Coming up with the Requirement for the Clients which is useful for their businesses. Will be required to create wire frames using Balsamiq, Gliffy or Word and must be able to write Functional Requirement Document and paying attention to details is very important. Must know how to make Data flow Diagrams, Use Cases, Database Design and must adhere processes.

3) Will be handling a team of Developers, Testers and Designer and must be able to track their work and make sure work is done on time and verify the accuracy so effective project management skills are required. Driving the project and facing and solving problems which come in between the project implementation phase and coming up with solutions for those problems.

4) Must be that much technical that should be able to research blocking issues with the use of forums or research in search engines and make sure projects are delivered on time. Delivery at time is very critical hence must be able to convince team members to accommodate working schedule in order to meet the agreed timelines.

5) Must have sound knowledge of Database (SQL Server, My sql or others) so that Candidate will be able to make detailed requirements and interaction of User Interface with Database. Experience in overall Database Administration will be added plus. Must have Experience in Basic Database Queries. This is mandatory.

6) Will be involved in preparing project plan, breaking down project into milestones and scrums and allocating tasks to the team members and tracking the status.

7) Must be very good in Microsoft Suite (Word and excel) so that all project processes can be maintained. Suggestions and improvements are always welcome.Will be using SVN for version control.Hence, experience in SVN or any other version control software will be plus.

8) Will be interacting with the Client regarding requirement gathering, Project Updates and Business Analysis.

9) Will be involved in Verification of Tasks performed by Designing Team, Developers, QA Testers. Also will be required to do thorough testing when there is no tester allocated to the project.

10) Must have excellent inter-personal, documentation, facilitation & presentation skills with excellent spoken and written English. Experience in communicating with Clients in USA will be an added advantage.

11) Must be able to Work under pressure and must enjoy working in a small Company with Startup Environment and stretch working hours whenever project requires. Must be able to come up with new ideas and have zeal to give extra to the project.

If interested, please reply us back with your updated CV.

Please find the Company Profile below.

Company Profile

Technousa Consulting Services - is an ISO 9001:2008 certified organization and a group committed towards achieving high quality professional excellence and perfection in the activities relating to Strategic Planning and Consultancy, Managing Business Processes and offering customers profitable innovative IT Solutions which will help them to manage their business in an efficient and simple manner.

Core Area Of Expertise
Strategic Planning, Business & IT Consulting
Web, Desktop & Mobile Application Development
Quality Assurance and Software Testing.
Internet Marketing & Branding
IT Infrastructure Services
Writing & Translation Services
Enterprise Application Integration & ERP Implementation.
Data Conversion & Processing Services


Years of Service, Offices and Management

Technousa started its IT Development center in India, New Delhi, in the year 2007.We have completed 200+ Medium-Big sized IT Projects since inception and provided High End Consulting Services to the clients.
We have 3 offices in New Delhi and have grown 100% each year in revenues since inception with the help of Leadership team and highly talented minds working in the company. We are always looking to hire knowledgeable & smart individuals and do not hesitate to promote them to leads, managers & other high level designations irrespective of their years of experience and motivate them with great incentives like Percentage Ownership stake in the company but ofcourse these options are only for the deserving candidate who prove their worth and are a great asset to the company in the initial years.",20:19:17,04/01/2021
46,Business Analyst- Finance,infallible HR,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=dc5e104612c3c794&fccid=0a88550cad4901af&vjs=3,None,"₹12,00,000 - ₹17,00,000 a year","Education- Master’s Degree in Accounting/Finance/Economics/CA
Salary – 12 – 17 Lakhs
Desired Candidate Profile
Analyzes financial status by collecting, monitoring, and studying data; recommending actions.
Job Description
Determines cost of operations by establishing standard costs; collecting operational data.
Maintains database by entering, verifying, and backing up data
Assist with the new business process and working with Finance and Business Managers.
Responsible for performing special projects to improve process efficiency and performance Projects as assigned by Management
Provide timely, relevant and accurate reporting & analysis of the results of the division’s performance against historical, budgeted, forecasted and strategic planning results to facilitate decision-making toward the achievement of the budget and strategic plan.
Identify non-value added processes within the department and seeks solutions.
Assist with the new business process and working with Finance and Business Managers.
Research and resolve Business Unit(s) inquiries for assigned functional areas.
Work on ad-hoc projects/analyses including systems user-acceptance testing Help integrate any new acquisitions
Assisting with the management and execution of due diligence processes
Create monthly expense reports/ P&Ls and provide variance analysis for management review
Increases productivity by developing automated reporting/forecasting tools.
Market research, data mining, business intelligence, and valuation comps
Identify financial status by comparing and analyzing actual results with plans and forecasts.
Protects operations by keeping financial information confidential.
Guide cost analysis process by establishing and enforcing policies and procedures; providing trends and forecasts; explaini ng processes and techniques; recommending actions.
Personality Traits:
Master’s Degree in Accounting/Finance/Economics
Advanced knowledge of quantitative analysis using Microsoft Excel
Must possess excellent communication and presentation skills, and be comfortable interacting with executive-level management
Self-starter with the ability to streamline functions and passion to learn and grow
Strong organizational skills and attention to detail
Ability to multi-task and work in a challenging fast paced environment
Excellent written and verbal communication skills
Knowledge of procedural controls and data validation techniques required
Strong work ethic with a positive, can-do attitude
Strong presence with ability to interact with Senior Leadership.
If you are interested in this post, please mail your updated resume to infalliblehr@outlook.com or apply here.",20:19:18,04/01/2021
47,Data Analyst,Taboola,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=5fc9a0c5b38eca65&fccid=c869809b954e0ce1&vjs=3,None,None,"Taboola, the world's largest content recommendation platform, is looking for a Data Analyst to join the Professional Services group.
Responsibilities:
Create, support and maintain reports and dashboards, as well as find creative solutions for a variety of challenges, while facing our growing data requirements
Own and manage multiple data initiatives and projects both on an on-going and an ad-hoc basis, while using new approaches of data analytics
Analyze business data, discover root causes for data anomalies and generate actionable recommendations
Requirements:
BA/BS in Statistics / Industrial Engineering / Economics or other quantitative field
At least 1 year experience working in a data analysis / BI position in a data-rich environment
Advanced skills in Excel and SQL
Experience with BI tools (Tableau / Qlik)
Familiarity with CRM tools (Salesforce/ or other)
Coding/Scripting experience (Python / R) – advantage
Exceptional ability to understand data and to transform it into insights
Fast learning capabilities and proven ability to multitask - working on several projects at a time
Strong communication skills and excellent English - working with multiple global stakeholders in a fast paced environment",20:19:20,04/01/2021
48,Business Analyst,Bhartia Management Consultancy,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=3955a70b4c502c66&fccid=30ad08b006b02a87&vjs=3,None,None,"Job Description

Review, analyze and evaluate business systems and user needs. Document requirements, define scope and objectives and formulate systems to parallel overall business strategies.
May require an associate's degree in a related area and 2-4 years of experience in the field or in a related area.
Familiar with relational database concepts and client-server concepts. Rely on experience and judgment to plan and accomplish goals.
Determine operational objectives by studying business functions; gathering information; evaluating output requirements and formats
Construct workflow charts and diagrams; studying system capabilities; writing specifications
Improve systems by studying current practices; designing modifications
Recommend controls by identifying problems; writing improved procedures
Define project requirements by identifying project milestones, phases and elements; forming project team; establishing project budget
Monitor project progress by tracking activity; resolving problems; publishing progress reports; recommending actions
Maintain user confidence and protect operations by keeping information confidential
Prepare technical reports by collecting, analyzing and summarizing information and trends
Contribute to team effort by accomplishing related results as needed
Validate resource requirements and develop cost estimate models
Conduct and coordinate financial, product, market, operational and related research to support strategic and business planning within the various departments and programs of the client group
Interpret, evaluate and interrelate research data and develop integrated business analyses and projections for incorporation into strategic decision-making
Plan and coordinate the development of primary and secondary market research studies in support of strategic planning and specific marketing initiatives, as required and presents findings of studies to client committees
Perform daily, weekly and monthly reviews and analyses of current processes using operational metrics and reports
Review a variety of areas including operations, purchasing, inventory, distribution and facilities
Understand and communicate the financial and operational impact of any changes
Suggest changes to senior management using analytics to support your recommendations. Actively participate in the implementation of approved changes
Create informative, actionable and repeatable reporting that highlights relevant business trends and opportunities for improvement
Conduct insightful, ad hoc analyses to investigate ongoing or one-time operational issues
Required Candidate profile
Microsoft Access and/or SQL experience strongly preferred
Ability to impact operations and effect change without being confrontational
Detail oriented, analytical and inquisitive
Ability to work independently and with others
Extremely organized with strong time-management skills
Salary:
Not Disclosed by Recruiter
Industry:
IT-Software / Software Services
Functional Area:
Analytics & Business Intelligence
Role Category:
Analytics & BI
Role:
Business Analyst
Key Skills
Microsoft Access
operations
SCOPE
Client Server
Business Analysis
SQL
Desired Candidate Profile
Please refer to the Job description above
Company Profile
Bhartia Management Consultancy
Bhartia Management Consultancy it's a overseas recruitment consultancy B- 479, Green Field Colony, Faridabad E-mail: abhijeet@bmc-india.com ,",20:19:23,04/01/2021
49,Business Analyst,Chandigarh Recruiters,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=212aa57b9dc375d1&fccid=22fd758644eff507&vjs=3,None,None,"Job Description
Should know Writing User Stories, documenting cases, test cases, functional testing,
Required Knowledge, Skills, and Abilities
exposure to tools like JIRA Confluence (team collaboration tool)
Experience
0-3 yrs
Education
Graduation
Salary
INR not desclosed",20:19:25,04/01/2021
50,"Business Analyst, Team Leader/Technical Leader",Coforge,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=c75b45aaa0b261bf&fccid=5e6e46282ff9fe8f&vjs=3,None,None,"Job Description : DuckCreek Technical Writer Should have solid communication skills At least 3 yrs of Duckcreek experience in preparing use case, documents etc.

Job Description :
DuckCreek Technical Writer Should have solid communication skills At least 3 yrs of Duckcreek experience in preparing use case, documents etc.",20:19:27,04/01/2021
51,Product Analyst,Snaphunt Pte Ltd,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=4b99a81933adeea9&fccid=d6545ed47a8e6a25&vjs=3,None,None,"The Job

You will be reporting to the Product Manager and will be responsible for:
Conducting research and analysis on industry trends
Analysing the existing product performance and working on redesigning as required.
Participating in product definition & planning to production and release.
Supporting the development of product strategy and roadmap.
Prioritizing customer experience and also focussing on business impact, performance, and post-launch support.
Working cross-functionally with design and technology teams.
Helping the product development and growth towards achieving short-term and long-terms goals.

The Profile
You possess a Degree/Diploma in Computer Science, Engineering or related field from a top tier institute.
Prior experience working in a similar role would be advantageous.
Proficiency in SQL is required.
You are adept at using Excel for data analysis and also comfortable with rest of Microsoft Office suite.
You have good interpersonal and communication skills and are adept at working with multiple stakeholders to drive desired outcomes.
You are a team player who is always ready to learn and participate actively in group discussions and other firm-wide initiatives.

The Employer

Our client is an eCommerce startup that has recently raised a seed funding and is hiring dynamic professionals ready to come together as a team to create winning products.

The Offer
This role is open to fresh graduates!
Join a well known brand within eCommerce
Excellent learning & career development opportunities

Ref :22620811

0.00-3.00 Years",20:19:30,04/01/2021
52,Data Analyst,MedTourEasy,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=f19b73d53f7f7d79&fccid=aa170b94b6f3f104&vjs=3,None,"₹7,00,000 a year","We are looking for a passionate certified Data Analyst. The successful candidate will turn data into information, information into insight and insight into business decisions.

Data analyst responsibilities include conducting full lifecycle analysis to include requirements, activities and design. Data analysts will develop analysis and reporting capabilities. They will also monitor performance and quality control plans to identify improvements.

Responsibilities

Interpret data, analyze results using statistical techniques and provide ongoing reports
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze, and interpret trends or patterns in complex data sets
Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
Work with management to prioritize business and information needs
Locate and define new process improvement opportunities
Requirements

Proven working experience as a data analyst or business data analyst
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, Javascript, or ETL frameworks)
Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc)
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Adept at queries, report writing and presenting findings
BS in Mathematics, Economics, Computer Science, Information Management or Statistics",20:19:31,04/01/2021
53,IT Procurement Senior Business Analyst,The Boston Consulting Group,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=9a2e22b0ace3b2f8&fccid=b95f9eb47968fa13&vjs=3,4.2,None,"11473BR
IT
WHAT YOU'LL DO
You will work closely with Procurement and Finance business stakeholders and IT Business Relationship Managers to elicit business and non-functional requirements, perform gap analysis and feasibility checks, write clear and comprehensive specifications and end-user documentation, configure changes, and work with other team members to develop and execute comprehensive test plans. You will also support end-user issues and questions, troubleshoot and provide knowledge transfer to the operations team.
YOU'RE GOOD AT
Eliciting and documenting system requirements and the ability to develop a detailed understanding of system functionality in order to serve as a subject matter expert for multiple applications within the team
Proactively identifying and independently solving most non-routine problems by applying broad knowledge, troubleshoot system issues as they arise
Working independently with minimal day to day guidance, prioritizing your time and communicating clearly at all levels of the organization.
Defining and executing multiple tasks or more complex tasks with timely, high quality results.
Actively monitors and resolves issues with a sense of urgency, proactively communicating to keep key stakeholders and management team informed
YOU BRING (EXPERIENCE & QUALIFICATIONS)
Bachelor’s degree, or equivalent, required. Major in Business, Finance, Technology or related field encouraged.
Proficiency in writing requirements in both agile user story and traditional formats, creating end-user documentation, writing SQL queries, and showcasing (demoing) work in process to clients
Minimum 5 years hands on experience supporting systems in an analyst role with demonstrated progression in responsibility
Experience working with cloud-based financial or operations platforms including a basic understanding of integrations, APIs, SSO, and data visualization.
Proficiency in speaking, writing, reading and presenting in English is required
Experience working with Procurement, Accounts Payable, or Financial applications is required. Experience with Coupa S2P and Oracle ERP preferred.
YOU'LL WORK WITH
A dynamic group of cross-functional global agile team-members representing Procurement, Finance, IT, and Change Management at all levels of their career. You will also support BCG users across the organization as well as BCG suppliers and business partners.
CITY
New Delhi
COUNTRY
India
YOU'LL BE TRAVELLING
No
YOUR EMPLOYEE TYPE IS
Regular
YOUR JOB TYPE IS
Full time
WHO WE ARE
BCG pioneered strategy consulting more than 50 years ago, and we continue to innovate and redefine the industry. We offer multiple career paths for the world’s best talent to have a real impact on business and society. As part of our team, you will benefit from the breadth and diversity of what we are doing today and where we are headed next. We count on your authenticity, exceptional work, and strong integrity. In return we are committed to supporting you in discovering the most fulfilling career journey possible—and unlocking your potential to advance the world.

Our team called Global Services (GS) provides corporate support to business areas such as Finance, Legal, HR, Marketing and IT. This diverse team of experts, operators and specialists represent all levels from Partner to entry level staff, operating across the globe in multiple countries. Global Services is in short, the backbone of BCG.
EQUAL OPPORTUNITY
Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, protected veteran status, or any other characteristic protected under federal, state or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws.",20:19:32,04/01/2021
54,Opening For Business I.T Analyst,Assured Job Consultancy,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=20eaa048d7c9ccf5&fccid=dd616958bd9ddc12&vjs=3,None,"₹4,00,000 - ₹5,50,000 a year","Delhi, South Delhi


Roles & Responsibilities
• Be the bridge between the Business and I.T. related decisions. • Understand the logics of business Vs I.T. decisions and recommend accordingly. • Identify the implications of changes from both a business & I.T. perspective. • Provide advice on the most suitable I.T. choices. • Act as a link between end users and higher level support. • Test any system related changes in workflow or design before it goes live.
• Install and configure hardware/software (printers, networks, antivirus, updates etc) • Carry out scheduled performance maintenance activities (eg. Back ups, data restoration) • Provide technical support or training for systems or networks. • Prepare Data Flow Diagrams for I.T. softwares and procedures. • Send reports daily to management with action items or possible issues.
Skillset Required
• Experience as an I.T. Co-ordinator / Liaison or similar role. • Experience in network management and help desk support is appreciated. • Proficient knowledge of I.T. systems and applications. • Superb communication skills, written & spoken (English & Hindi). • Excellent organisational skills and co-ordination ability. • Great attention to detail and specification. • Good understanding of process flows and the implications of change. • Ability to analyse business need Vs. I.T. need and aligning them. • Good problem-solving skills.
Commitment Required
Minimum 1-2 years commitment as we intend to grow rapidly so there will be enormous potential to grow and diversify within the company.
Company Provisions
• Dynamic working environment with 6 days working (approx. timings 9:45am – 6:30pm). • Company phone and laptop provided where required. • May be required to travel internationally in the future.
Experience
1 - 4 Years

Salary
4 Lac To 5 Lac 50 Thousand P.A.

Industry
IT Software - Application Programming / Maintenance

Qualification
B.Tech/B.E, M.B.A/PGDM

Key Skills
Business Analysis Smart Good Communication skill

About Company
Company Name
Assured Job Consultancy


About Company
Come,live your dreams!

Email ID
Assuredjobs@assuredjobconsultancy.com",20:19:34,04/01/2021
55,"Software Developer, Business Analyst",Kavya Management Services,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=9a134e845bb33654&fccid=3b7d122513100537&vjs=3,None,"₹5,70,000 a year","The ideal candidate will be responsible for developing highly efficient & secured mobile apps in iOS platforms. The company runs e-learning solutions, and the candidate should be able to translate all user and business needs into an innovative and pr

The ideal candidate will be responsible for developing highly efficient & secured mobile apps in iOS platforms. The company runs e-learning solutions, and the candidate should be able to translate all user and business needs into an innovative and practical app design.

Responsibilities:
Developing mobile applications in Swift/Objective C
Accurately translate user and business needs into practical app designs

Requirement:
Bachelor's degree or equivalent in Computer Science
5+ years' experience in native iOS app Development
Familiarity using Scrum/Agile development methodologies
Experience building native apps in Swift or Objective C
Knowledge of React Native, Flutter, Dart or any other Cross-Platform framework is a plus",20:19:35,04/01/2021
56,SQL Power BI,Parity InfoTech Solutions,"Patper Ganj, Delhi",https://in.indeed.com/rc/clk?jk=455c3a41d5524f0a&fccid=85daaca57df03b7f&vjs=3,None,None,"Experience Required: 4-6 years
Job Description
A SQL Power BI specialist is required to work for a leading provider of business collaboration solutions. The Power BI Specialist will design, build and deploy business intelligence reports and dashboards using Microsoft Power BI.
Key Accountabilities:
Develop operational reports such as dealing and financial system extracts
Develop automated reports and dashboards using Power BI and other reporting tools
Understand business requirements to set functional specifications for reporting applications
Skills, knowledge and experience:
Must have strong experience utilizing tools and systems on the MS SQL Server BI Stack, including SSRS, and TSQL, PowerBI, Power Query, MDX and DAX.
Ability to quickly stage & shape data from data sources into reporting and analytics solutions
Ability to create functional financial reporting
Good understanding of database fundamentals, including relational database design, multidimensional database design
Strong verbal and written communication skills, able to tell compelling stories through data, has experience working with customers and executives
Strong business acumen, able to take business requirements and implement data-driven solutions
send your resume at info@paritysystem.in",20:19:37,04/01/2021
57,Data & Email Marketing Analyst,Teamwork Arts Pvt Ltd,"Delhi, Delhi",https://in.indeed.com/company/Teamwork-Arts-Pvt-Ltd/jobs/Data-Email-Marketing-Analyst-6f3be1cb8919b1ec?fccid=6958d7b06ba43eb7&vjs=3,None,"₹30,000 - ₹35,000 a month","Data Analyst Job Duties
Data analyst responsibilities include conducting full lifecycle analysis to include requirements, activities and design. Data analysts will develop analysis and reporting capabilities. They will also monitor performance and quality control plans to identify improvements.
Data Analyst responsibilities include:
- Interpreting data, analyzing results using statistical techniques
- Developing and implementing data analyses, data collection systems and other strategies that - - optimize statistical efficiency and quality
- Acquiring data from primary or secondary data sources and maintaining databases
Responsibilities
- Interpret data, analyze results using statistical techniques and provide ongoing reports
- Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
- Acquire data from primary or secondary data sources and maintain databases/data systems
- Identify, analyze, and interpret trends or patterns in complex data sets
- Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
- Work with management to prioritize business and information needs
- Locate and define new process improvement opportunities
Requirements
- Min 3 years of proven working experience as a Data Analyst or Business Data Analyst
- Technical expertise regarding data models, database design development, data mining and segmentation techniques
- Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, Javascript, or ETL frameworks)
- Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc)
- Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
- Adept at queries, report writing and presenting findings
- BS in Mathematics, Economics, Computer Science, Information Management or Statistics
Application Deadline: 15/11/2020
Expected Start Date: 25/11/2020
Job Type: Full-time
Salary: ₹30,000.00 - ₹35,000.00 per month
Schedule:
Day shift
Supplemental Pay:
Commission pay
Experience:
Data Analyst: 3 years (Required)
work: 3 years (Required)
Education:
Bachelor's (Required)
Location:
Delhi, Delhi (Required)
Application Question:
Do you have experience in Data handling, data management ?
Do you have exp in Email Marketing?
Benefits:
Health insurance
Provident fund (PF)
Paid leaves / Leave encashment
Speak with the employer
+91 9711006207",20:19:38,04/01/2021
58,Business Analyst - Female,Job Mirror Consultancy,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=197c583e915ff1c7&fccid=b7b69cfc791b4f69&vjs=3,None,"₹5,00,000 - ₹10,00,000 a year","Job Description
Business Analyst .Market research .Presentations.Analytics .Business Planning.Product development. Confident.Fluent in English speaking.MBA.
Experience : 5 – 10 Years
Salary Range : 5 to 10 Lakhs
One of the Leading RBI regulated NBFC Company based at Delhi",20:19:39,04/01/2021
